Year,Period,Likes,Comments,Replies,Retweets,Impressions,Engagements,Engagement_rate,Reach,EngagedUsers,TotalPageLikes,NewPageLikes,PageUnlike,URLclicks,Days,EngagementSP,EngagementCP,Target
2017,19-Mar-17,695,30,383,444,6221,1205,19.36987623,606,1627,16,2230,354,102,Sunday,83,42,10
2017,20-Mar-17,777,67,149,145,1347,1497,111.1358575,705,8400,366,1360,416,114,Monday,16,84,10
2017,21-Mar-17,416,82,171,118,2650,2511,94.75471698,692,8003,440,426,646,64,Tuesday,19,64,10
2017,22-Mar-17,360,44,123,351,1668,5681,340.58753,354,6169,168,2347,260,932,Wednesday,60,51,10
2017,23-Mar-17,117,17,826,338,2135,2084,97.61124122,146,6288,972,2345,376,705,Thursday,58,85,10
2017,24-Mar-17,449,76,664,259,3431,7323,213.4363159,523,2847,137,3395,409,187,Friday,54,44,10
2017,25-Mar-17,508,96,393,306,3954,7081,179.0844714,717,4908,829,785,206,410,Saturday,13,98,10
2017,26-Mar-17,318,56,936,176,7277,4988,68.54472997,338,9333,485,2969,369,218,Sunday,81,47,10
2017,27-Mar-17,564,17,367,473,3621,2491,68.79315106,980,5428,349,3044,958,410,Monday,86,54,10
2017,28-Mar-17,729,42,104,195,6708,3333,49.68694097,811,9049,321,3930,112,21,Tuesday,51,39,10
2017,29-Mar-17,323,31,963,334,2373,1069,45.04846186,907,1213,877,4671,197,942,Wednesday,47,81,10
2017,30-Mar-17,924,53,759,106,5623,7404,131.6734839,680,6974,730,833,724,93,Thursday,44,18,10
2017,31-Mar-17,206,66,124,389,6656,9912,148.9182692,953,3203,413,2117,354,612,Friday,56,94,10
2017,01-Apr-17,272,15,463,104,6922,4903,70.83212944,229,9025,21,3182,648,789,Saturday,37,54,10
2017,02-Apr-17,640,46,196,115,3054,3817,124.983628,240,8039,344,1725,882,490,Sunday,15,55,10
2017,03-Apr-17,166,65,748,315,6022,7377,122.5008303,350,1445,974,1569,161,805,Monday,66,28,10
2017,04-Apr-17,828,15,526,434,8700,3886,44.66666667,627,6924,753,2374,573,62,Tuesday,84,78,10
2017,05-Apr-17,135,80,584,204,3879,5513,142.1242588,389,3100,722,2332,129,868,Wednesday,17,57,10
2017,06-Apr-17,718,40,310,280,6322,2432,38.46883898,515,2970,564,3678,128,243,Thursday,71,27,10
2017,07-Apr-17,187,13,133,399,7482,3531,47.19326383,718,2851,246,380,989,520,Friday,65,96,10
2017,08-Apr-17,155,63,244,299,4278,7797,182.2580645,554,3990,513,4819,592,739,Saturday,82,46,10
2017,09-Apr-17,980,21,717,430,6883,8403,122.0833939,910,1105,234,1846,40,822,Sunday,93,64,10
2017,10-Apr-17,716,43,357,232,7135,6673,93.52487737,695,2743,426,3638,995,651,Monday,61,60,10
2017,11-Apr-17,300,44,847,127,9586,3428,35.76048404,758,5580,512,4562,117,952,Tuesday,98,21,10
2017,12-Apr-17,435,96,996,447,5985,4441,74.2021721,786,1947,707,4382,872,823,Wednesday,45,89,10
2017,13-Apr-17,889,13,765,181,4910,8277,168.5743381,964,1502,631,1278,306,826,Thursday,79,44,10
2017,14-Apr-17,632,27,257,396,9069,7525,82.97496968,720,6742,592,1548,972,268,Friday,83,35,10
2017,15-Apr-17,305,85,540,293,7693,4266,55.45300923,692,2135,390,4290,752,875,Saturday,13,36,10
2017,16-Apr-17,402,88,799,407,3113,6690,214.9052361,566,3200,694,2473,424,939,Sunday,66,81,10
2017,17-Apr-17,307,34,367,317,7276,4004,55.03023639,894,7558,397,4411,322,341,Monday,49,65,10
2017,18-Apr-17,368,38,451,102,9004,3438,38.18302976,101,1029,467,3636,268,29,Tuesday,16,84,10
2017,19-Apr-17,922,91,275,347,8780,1400,15.9453303,266,2841,85,4508,610,659,Wednesday,29,55,10
2017,20-Apr-17,606,85,104,301,4774,3921,82.13238375,741,1993,91,4776,675,741,Thursday,56,28,10
2017,21-Apr-17,407,60,776,427,6630,5164,77.88838612,182,5546,477,3533,849,841,Friday,91,16,10
2017,22-Apr-17,332,47,295,250,2920,3711,127.0890411,899,5435,641,4012,865,841,Saturday,90,78,10
2017,23-Apr-17,575,54,257,194,4696,4121,87.75553663,187,7084,956,675,79,245,Sunday,64,25,10
2017,24-Apr-17,503,87,155,459,8036,1557,19.3753111,367,2109,611,1623,953,519,Monday,66,97,10
2017,25-Apr-17,543,72,408,472,9471,6288,66.39214444,903,8475,426,4739,823,229,Tuesday,82,28,10
2017,26-Apr-17,553,69,581,352,7437,9033,121.4602662,763,6342,433,3770,384,630,Wednesday,28,100,10
2017,27-Apr-17,708,43,931,118,1149,3679,320.1914708,127,5261,352,3210,435,859,Thursday,51,58,10
2017,28-Apr-17,959,72,429,322,9460,5263,55.63424947,660,1370,757,3535,499,891,Friday,87,51,10
2017,29-Apr-17,750,23,594,122,2276,1296,56.94200351,567,8897,662,4306,81,585,Saturday,92,16,10
2017,30-Apr-17,306,10,997,194,5903,8887,150.5505675,917,7558,633,585,537,558,Sunday,12,41,10
2017,01-May-17,553,97,540,469,2250,3728,165.6888889,444,5903,727,307,162,979,Monday,77,62,10
2017,02-May-17,782,89,882,295,3535,8611,243.592645,264,3934,640,1056,722,468,Tuesday,18,82,10
2017,03-May-17,719,72,273,489,8846,9139,103.3122315,149,6043,874,535,421,244,Wednesday,87,59,10
2017,04-May-17,775,21,729,459,9476,6808,71.84466019,307,9071,273,3095,934,10,Thursday,43,60,10
2017,05-May-17,972,52,947,357,5117,6258,122.2982216,793,9822,56,4836,265,525,Friday,79,42,10
2017,06-May-17,759,47,212,146,6812,3479,51.07163829,881,5979,919,3177,404,687,Saturday,86,63,10
2017,07-May-17,804,34,509,200,7512,6311,84.01224707,329,2187,956,3727,767,861,Sunday,15,73,10
2017,08-May-17,101,95,623,485,9975,1901,19.05764411,313,4469,43,3838,668,346,Monday,92,61,10
2017,09-May-17,389,13,332,414,9605,5612,58.42790213,719,3669,94,4386,609,46,Tuesday,56,52,10
2017,10-May-17,456,44,830,362,8214,4631,56.37935233,265,8933,736,2837,857,476,Wednesday,34,34,10
2017,11-May-17,951,63,490,269,9224,1019,11.047268,196,7147,260,962,390,553,Thursday,40,94,10
2017,12-May-17,571,55,183,496,2220,6229,280.5855856,687,3850,298,4381,235,596,Friday,60,62,10
2017,13-May-17,860,65,377,438,8007,7735,96.6029724,721,1796,335,3467,518,623,Saturday,43,81,10
2017,14-May-17,816,62,522,126,1231,4866,395.2883834,235,6182,801,2741,174,705,Sunday,92,57,10
2017,15-May-17,946,57,728,328,1588,4747,298.929471,983,8373,902,591,842,474,Monday,78,90,10
2017,16-May-17,948,31,973,177,5757,9354,162.4804586,170,6694,638,3683,212,89,Tuesday,62,81,10
2017,17-May-17,617,44,457,394,6316,8164,129.2590247,177,9177,98,4423,479,473,Wednesday,78,88,10
2017,18-May-17,969,19,503,205,4283,6865,160.2848471,796,1941,112,2011,386,128,Thursday,33,93,10
2017,19-May-17,188,98,965,126,3465,9675,279.2207792,628,6607,355,834,272,490,Friday,27,58,10
2017,20-May-17,696,31,304,338,4181,3196,76.44104281,839,7230,344,88,899,236,Saturday,57,32,10
2017,21-May-17,198,41,130,499,7336,7496,102.1810251,645,8952,258,1331,870,103,Sunday,10,46,10
2017,22-May-17,645,43,151,246,9445,7020,74.3250397,406,4028,635,1930,518,112,Monday,46,72,10
2017,23-May-17,839,31,449,483,8593,9747,113.4295357,382,4814,230,3659,875,971,Tuesday,61,83,10
2017,24-May-17,393,86,697,218,2796,8592,307.2961373,802,5565,497,1657,598,606,Wednesday,32,15,10
2017,25-May-17,315,62,579,137,6950,1286,18.50359712,735,4147,290,3877,634,721,Thursday,95,86,10
2017,26-May-17,881,30,909,296,3885,1707,43.93822394,151,4316,908,2797,904,183,Friday,17,67,10
2017,27-May-17,241,50,982,237,6895,4522,65.58375635,767,8034,713,3087,369,508,Saturday,89,30,10
2017,28-May-17,924,75,278,337,8988,3777,42.02269693,162,6932,153,717,115,301,Sunday,85,58,10
2017,29-May-17,211,63,423,316,1527,6784,444.2698101,878,4881,48,1116,244,583,Monday,22,63,10
2017,30-May-17,491,28,163,411,6172,1699,27.52754375,472,6155,240,3148,688,956,Tuesday,74,15,10
2017,31-May-17,239,76,118,401,8534,5105,59.81954535,421,5625,358,1315,539,46,Wednesday,23,52,10
2017,01-Jun-17,763,32,772,192,1530,6045,395.0980392,626,7541,16,1701,550,252,Thursday,86,78,10
2017,02-Jun-17,558,61,638,104,4482,3776,84.24810353,432,1004,349,4466,867,208,Friday,21,79,10
2017,03-Jun-17,513,67,162,447,7644,7790,101.9099948,320,1926,803,2999,922,983,Saturday,39,97,10
2017,04-Jun-17,242,91,879,202,5027,5374,106.9027253,849,7753,586,4554,598,391,Sunday,22,93,10
2017,05-Jun-17,572,71,113,142,2886,8771,303.9154539,661,5636,703,1323,864,265,Monday,51,37,10
2017,06-Jun-17,995,30,309,458,9112,6232,68.39332748,963,8178,820,4082,524,785,Tuesday,77,62,10
2017,07-Jun-17,676,15,256,188,6687,3654,54.64333782,267,7940,228,1998,355,477,Wednesday,65,23,10
2017,08-Jun-17,356,79,461,191,1197,9089,759.3149541,789,5198,983,1918,739,404,Thursday,29,66,10
2017,09-Jun-17,678,34,608,375,7224,2971,41.12679956,715,6643,185,1124,367,867,Friday,12,25,10
2017,10-Jun-17,456,87,243,444,4361,7594,174.1343729,227,5241,769,2999,322,854,Saturday,66,10,10
2017,11-Jun-17,564,29,786,474,4880,6240,127.8688525,677,1126,150,3684,658,128,Sunday,95,56,10
2017,12-Jun-17,568,83,801,102,4485,7533,167.9598662,868,3638,224,972,515,434,Monday,93,31,10
2017,13-Jun-17,216,96,959,201,4672,3837,82.12756849,695,1277,560,3723,507,201,Tuesday,24,68,10
2017,14-Jun-17,315,66,275,379,4046,2641,65.27434503,993,3474,277,4512,939,843,Wednesday,23,20,10
2017,15-Jun-17,280,85,850,162,5859,5046,86.12391193,132,8659,535,2685,611,628,Thursday,97,38,10
2017,16-Jun-17,167,53,350,216,2566,7191,280.2416212,929,3186,919,52,636,321,Friday,69,60,10
2017,17-Jun-17,442,83,810,153,2473,8717,352.4868581,982,3380,507,474,396,108,Saturday,17,62,10
2017,18-Jun-17,386,28,297,342,7714,1862,24.13793103,140,7885,220,138,805,464,Sunday,44,87,10
2017,19-Jun-17,771,20,677,424,6931,7921,114.2836532,635,4649,349,1235,624,241,Monday,65,29,10
2017,20-Jun-17,180,27,370,217,2531,3039,120.0711181,694,2650,289,1199,794,945,Tuesday,47,37,10
2017,21-Jun-17,229,65,912,279,3860,5650,146.373057,708,4721,175,915,219,736,Wednesday,76,93,10
2017,22-Jun-17,777,15,593,346,8691,7320,84.22506041,861,5153,145,3767,808,734,Thursday,49,72,10
2017,23-Jun-17,828,77,662,254,8513,4157,48.83119934,264,3233,688,322,486,718,Friday,16,34,10
2017,24-Jun-17,902,95,406,215,6666,3268,49.02490249,532,9635,25,4369,920,95,Saturday,47,70,10
2017,25-Jun-17,512,57,670,221,6772,7032,103.8393385,443,2321,912,4778,924,396,Sunday,48,41,10
2017,26-Jun-17,624,99,260,209,3380,6393,189.1420118,943,5369,131,4195,908,518,Monday,38,57,10
2017,27-Jun-17,157,88,771,260,1418,6139,432.9337094,311,9166,288,4324,41,282,Tuesday,45,65,10
2017,28-Jun-17,384,75,157,113,4677,1497,32.00769724,337,8998,781,3196,115,884,Wednesday,76,72,10
2017,29-Jun-17,686,62,308,185,7064,2825,39.99150623,505,3536,401,3770,752,833,Thursday,42,27,10
2017,30-Jun-17,597,50,425,234,4913,2373,48.30042744,992,7465,418,3521,546,283,Friday,62,39,10
2017,01-Jul-17,533,88,540,339,1720,8589,499.3604651,824,1876,549,1803,95,933,Saturday,82,38,10
2017,02-Jul-17,308,92,252,500,4444,6084,136.9036904,328,3299,326,2332,143,697,Sunday,72,59,10
2017,03-Jul-17,798,60,219,133,6131,4016,65.50318056,858,1734,295,3070,578,16,Monday,62,50,10
2017,04-Jul-17,392,84,181,404,3261,3288,100.8279669,790,8465,929,1767,151,65,Tuesday,24,62,10
2017,05-Jul-17,944,78,936,192,8312,6331,76.16698749,176,7153,403,1141,23,365,Wednesday,90,50,10
2017,06-Jul-17,667,93,105,152,8599,4557,52.99453425,486,2074,930,1369,560,131,Thursday,89,25,10
2017,07-Jul-17,545,21,851,154,5011,1107,22.09139892,542,9440,582,672,340,745,Friday,83,49,10
2017,08-Jul-17,562,43,580,184,9443,4048,42.86773271,577,4622,870,1142,713,230,Saturday,47,70,10
2017,09-Jul-17,994,27,428,476,3076,2166,70.41612484,462,5077,240,919,153,561,Sunday,47,67,10
2017,10-Jul-17,195,63,571,421,3151,3446,109.3621073,263,3903,711,962,770,241,Monday,24,83,10
2017,11-Jul-17,747,28,281,187,2286,1239,54.19947507,362,4575,16,4305,25,928,Tuesday,48,64,10
2017,12-Jul-17,837,92,490,266,7476,7723,103.3039058,910,2381,937,2258,194,697,Wednesday,21,61,10
2017,13-Jul-17,670,42,972,303,4578,5821,127.1515946,937,2540,469,1488,908,551,Thursday,41,77,10
2017,14-Jul-17,202,21,309,210,3430,5234,152.5947522,279,9205,319,122,71,140,Friday,84,41,10
2017,15-Jul-17,190,16,415,267,8516,3956,46.45373415,443,7708,337,3830,14,469,Saturday,100,61,10
2017,16-Jul-17,883,55,699,161,7399,4901,66.2386809,430,7072,882,1691,612,232,Sunday,68,62,10
2017,17-Jul-17,687,88,666,251,3685,6625,179.7829037,559,4880,659,2946,104,12,Monday,14,22,10
2017,18-Jul-17,970,88,131,364,2738,6763,247.0051132,940,9071,649,4475,66,762,Tuesday,87,90,10
2017,19-Jul-17,959,54,536,383,6926,2194,31.67773607,189,1211,941,4368,793,471,Wednesday,18,15,10
2017,20-Jul-17,828,37,160,145,6476,2698,41.66151946,372,1920,951,2474,785,517,Thursday,26,90,10
2017,21-Jul-17,945,97,108,239,2422,7394,305.2848885,388,3957,404,2722,946,449,Friday,26,10,10
2017,22-Jul-17,611,34,745,244,7565,1722,22.76272307,599,9547,478,828,409,144,Saturday,28,57,10
2017,23-Jul-17,167,31,790,479,2985,4390,147.0686767,494,8392,482,2464,174,32,Sunday,79,85,10
2017,24-Jul-17,298,86,380,491,2643,2533,95.83806281,807,2658,259,1917,557,22,Monday,90,19,10
2017,25-Jul-17,582,82,685,302,2466,7073,286.8207624,357,9193,47,3076,536,746,Tuesday,10,71,10
2017,26-Jul-17,348,56,755,393,3434,9901,288.3226558,364,2623,941,2464,487,685,Wednesday,82,35,10
2017,27-Jul-17,482,24,707,494,4484,9466,211.1061552,740,2559,792,548,506,848,Thursday,89,40,10
2017,28-Jul-17,422,92,306,102,4854,8461,174.3098475,346,2092,483,4226,186,442,Friday,91,57,10
2017,29-Jul-17,789,74,150,366,6537,2378,36.37754322,937,8225,497,4778,919,351,Saturday,10,35,10
2017,30-Jul-17,610,75,621,253,3222,6034,187.2749845,495,4879,609,943,44,908,Sunday,73,93,10
2017,31-Jul-17,598,59,952,438,3209,1298,40.44873792,381,7637,425,3099,61,969,Monday,49,48,10
2017,01-Aug-17,872,80,319,340,9760,9688,99.26229508,398,3920,787,2388,427,394,Tuesday,50,26,10
2017,02-Aug-17,293,20,955,336,2326,7761,333.6629407,718,8760,498,4348,515,200,Wednesday,91,94,10
2017,03-Aug-17,539,75,554,280,1247,6967,558.7008821,363,1551,388,1187,994,975,Thursday,13,100,10
2017,04-Aug-17,950,71,325,326,2368,5436,229.5608108,549,2765,203,585,32,676,Friday,99,99,10
2017,05-Aug-17,392,20,678,397,9513,1634,17.17649532,884,5012,983,4198,780,283,Saturday,75,13,10
2017,06-Aug-17,682,13,958,227,6896,3050,44.22853828,492,7088,633,1704,94,876,Sunday,51,98,10
2017,07-Aug-17,166,63,750,368,5091,7529,147.8884306,696,5043,550,523,760,63,Monday,20,76,10
2017,08-Aug-17,463,17,417,363,7270,3022,41.56808803,738,6852,180,3844,148,306,Tuesday,100,40,10
2017,09-Aug-17,885,49,921,496,8828,5446,61.69007703,478,2145,699,4162,119,993,Wednesday,21,21,10
2017,10-Aug-17,408,97,822,122,3277,4485,136.8629844,479,5787,562,606,452,753,Thursday,44,24,10
2017,11-Aug-17,293,22,915,100,3946,9606,243.4363913,394,3359,998,4916,89,629,Friday,33,79,10
2017,12-Aug-17,934,81,201,304,6797,1042,15.33029278,399,4822,982,2053,189,247,Saturday,55,69,10
2017,13-Aug-17,945,57,126,247,2930,1736,59.24914676,138,1158,565,3652,216,396,Sunday,50,60,10
2017,14-Aug-17,496,59,954,229,7930,3882,48.95334174,859,9830,235,2951,619,551,Monday,86,29,10
2017,15-Aug-17,162,100,164,334,8943,1482,16.57162026,455,2122,568,972,347,316,Tuesday,66,47,10
2017,16-Aug-17,907,59,627,352,8053,5933,73.67440705,416,9679,986,495,191,560,Wednesday,19,67,10
2017,17-Aug-17,704,95,370,117,3388,3706,109.3860685,194,8767,653,3323,789,55,Thursday,45,56,10
2017,18-Aug-17,702,43,734,258,3711,6205,167.205605,809,7506,289,2334,602,541,Friday,21,62,10
2017,19-Aug-17,925,76,333,271,7331,5714,77.94298186,624,2315,831,3079,353,294,Saturday,37,88,10
2017,20-Aug-17,998,56,972,434,3901,2890,74.08356832,820,3583,354,3195,43,950,Sunday,75,46,10
2017,21-Aug-17,115,22,702,391,6144,7750,126.1393229,736,2410,832,2293,888,142,Monday,50,17,10
2017,22-Aug-17,342,26,954,494,3423,9657,282.1209465,552,3558,315,1868,616,332,Tuesday,92,36,10
2017,23-Aug-17,686,96,123,397,5127,1318,25.70704115,884,9512,662,4578,962,762,Wednesday,23,57,10
2017,24-Aug-17,802,65,121,495,4675,9622,205.8181818,831,2027,614,4590,944,587,Thursday,92,23,10
2017,25-Aug-17,413,61,897,336,4926,2808,57.00365408,797,3645,69,1630,893,117,Friday,22,13,10
2017,26-Aug-17,760,98,275,298,7145,7543,105.5703289,285,9799,832,2665,147,66,Saturday,83,35,10
2017,27-Aug-17,685,88,479,221,1234,2700,218.8006483,564,5482,196,4934,347,988,Sunday,36,38,10
2017,28-Aug-17,987,82,597,419,2051,3123,152.2671867,729,4973,441,483,75,735,Monday,47,58,10
2017,29-Aug-17,213,28,438,267,3710,8715,234.9056604,543,7567,157,1006,683,197,Tuesday,76,12,10
2017,30-Aug-17,253,12,416,184,5897,7869,133.4407326,689,7839,167,4509,717,140,Wednesday,70,14,10
2017,31-Aug-17,483,84,430,264,3364,7651,227.4375743,311,6572,338,3314,882,899,Thursday,28,76,10
2017,01-Sep-17,513,10,509,496,7840,9860,125.7653061,521,1997,152,2753,419,605,Friday,65,79,10
2017,02-Sep-17,997,66,380,284,1903,7892,414.7136101,267,5389,767,3779,596,419,Saturday,91,70,10
2017,03-Sep-17,502,15,827,286,8988,1091,12.13840676,595,3584,149,2642,55,928,Sunday,32,69,10
2017,04-Sep-17,492,53,450,485,1755,5295,301.7094017,357,8675,634,557,959,814,Monday,81,55,10
2017,05-Sep-17,448,47,215,261,1961,7507,382.8148904,997,9153,477,4208,647,311,Tuesday,64,34,10
2017,06-Sep-17,944,24,436,246,8649,5925,68.50502948,135,2776,589,629,457,624,Wednesday,34,16,10
2017,07-Sep-17,873,11,553,362,1030,3304,320.776699,937,3594,238,733,602,810,Thursday,14,71,10
2017,08-Sep-17,461,74,748,447,5041,5021,99.60325332,547,9991,128,2658,829,967,Friday,49,67,10
2017,09-Sep-17,655,88,678,333,6005,5056,84.19650291,849,6345,815,1927,489,53,Saturday,77,77,10
2017,10-Sep-17,516,74,879,110,4653,4380,94.13281754,810,9237,349,2964,903,164,Sunday,61,89,10
2017,11-Sep-17,438,98,292,421,3549,8438,237.7571147,367,3143,469,1919,94,227,Monday,23,100,10
2017,12-Sep-17,595,30,531,387,1696,4020,237.0283019,342,1931,763,2489,458,450,Tuesday,87,61,10
2017,13-Sep-17,579,64,243,206,9600,2760,28.75,899,4521,368,2130,772,122,Wednesday,48,100,10
2017,14-Sep-17,915,24,862,479,6457,4926,76.28929844,452,4609,461,1102,25,225,Thursday,87,31,10
2017,15-Sep-17,681,86,755,302,5584,4443,79.56661891,813,1879,492,4700,506,759,Friday,32,80,10
2017,16-Sep-17,449,90,994,402,7354,2878,39.13516454,159,1771,712,534,587,253,Saturday,50,100,10
2017,17-Sep-17,143,41,452,256,5341,2366,44.29882045,638,2279,467,3879,148,326,Sunday,32,69,10
2017,18-Sep-17,241,13,154,367,5895,5595,94.91094148,749,8938,954,2264,607,831,Monday,29,12,10
2017,19-Sep-17,836,41,773,474,6757,3131,46.33713186,702,1817,243,3813,886,448,Tuesday,38,94,10
2017,20-Sep-17,617,72,476,406,9924,1555,15.66908505,518,4701,182,3662,856,576,Wednesday,16,43,10
2017,21-Sep-17,719,65,740,289,4057,6935,170.9391176,769,7050,836,1967,77,198,Thursday,71,93,10
2017,22-Sep-17,217,27,711,424,8768,7776,88.68613139,161,6612,555,1984,976,787,Friday,38,20,10
2017,23-Sep-17,474,84,988,101,7165,3691,51.51430565,774,1595,388,3213,616,338,Saturday,34,45,10
2017,24-Sep-17,991,81,268,371,9983,5351,53.60112191,818,3826,446,4771,752,846,Sunday,28,69,10
2017,25-Sep-17,786,98,700,348,1351,4578,338.8601036,717,7998,356,493,134,710,Monday,10,18,10
2017,26-Sep-17,900,98,361,267,8444,4385,51.93036476,479,4180,592,1667,579,420,Tuesday,84,55,10
2017,27-Sep-17,715,46,405,341,5402,5927,109.7186227,545,1339,538,3664,893,481,Wednesday,73,71,10
2017,28-Sep-17,662,75,815,294,3170,2197,69.30599369,608,6181,393,331,236,13,Thursday,74,72,10
2017,29-Sep-17,593,42,456,229,8199,7671,93.56019027,827,9879,283,4275,723,619,Friday,73,23,10
2017,30-Sep-17,959,85,373,105,5329,8248,154.7757553,289,1838,438,134,795,792,Saturday,40,61,10
2017,01-Oct-17,463,15,732,143,7522,6945,92.32916777,585,2829,45,774,749,858,Sunday,97,41,10
2017,02-Oct-17,337,87,942,345,5384,1662,30.8692422,179,6043,699,624,488,396,Monday,12,80,10
2017,03-Oct-17,383,88,561,396,9153,4800,52.44182235,191,9053,817,323,149,194,Tuesday,92,69,10
2017,04-Oct-17,439,57,324,366,5779,7456,129.0188614,265,3700,471,758,100,928,Wednesday,31,67,10
2017,05-Oct-17,416,70,879,306,7700,9900,128.5714286,438,1762,476,1565,57,803,Thursday,47,34,10
2017,06-Oct-17,331,51,502,439,1006,9469,941.2524851,296,6868,323,3808,115,824,Friday,28,93,10
2017,07-Oct-17,563,10,620,224,9583,1074,11.20734634,691,2099,95,4960,846,787,Saturday,86,93,10
2017,08-Oct-17,565,10,184,282,9982,4655,46.63394109,230,2047,92,2563,305,573,Sunday,52,95,10
2017,09-Oct-17,216,98,853,300,6808,2762,40.56991774,407,8248,348,3019,746,290,Monday,46,54,10
2017,10-Oct-17,336,26,528,103,6763,5881,86.95845039,608,8562,240,1389,717,459,Tuesday,13,96,10
2017,11-Oct-17,536,75,973,458,3925,6573,167.4649682,775,7090,20,4170,742,736,Wednesday,49,12,10
2017,12-Oct-17,819,21,828,458,2231,9407,421.6494845,230,3831,471,3595,846,902,Thursday,12,59,10
2017,13-Oct-17,578,26,185,379,3222,9406,291.930478,444,8373,106,1162,696,738,Friday,88,41,10
2017,14-Oct-17,535,88,259,354,2190,3161,144.3378995,162,7837,535,1307,485,902,Saturday,68,77,10
2017,15-Oct-17,537,82,327,500,7128,6895,96.7312009,102,8402,915,3742,361,488,Sunday,56,50,10
2017,16-Oct-17,990,66,634,467,6956,8930,128.3783784,396,4812,839,1380,247,636,Monday,25,46,10
2017,17-Oct-17,179,74,576,132,8748,4836,55.28120713,255,4130,560,4845,966,507,Tuesday,46,13,10
2017,18-Oct-17,294,80,450,247,6367,2666,41.87215329,795,8534,294,819,75,399,Wednesday,88,19,10
2017,19-Oct-17,790,25,570,111,6045,9185,151.9437552,776,4434,648,4484,940,385,Thursday,19,44,10
2017,20-Oct-17,196,72,424,275,9804,6457,65.86087311,391,7695,515,4881,293,165,Friday,19,66,10
2017,21-Oct-17,393,74,812,252,5987,9212,153.8667112,929,9935,77,2579,423,314,Saturday,40,15,10
2017,22-Oct-17,403,23,251,163,6508,3964,60.90964966,319,1022,774,3240,146,628,Sunday,46,58,10
2017,23-Oct-17,846,23,979,477,8867,3698,41.70519905,543,9321,537,339,264,351,Monday,92,19,10
2017,24-Oct-17,627,26,892,283,6499,7006,107.8012002,733,2790,477,2943,719,417,Tuesday,38,22,10
2017,25-Oct-17,942,82,982,482,1349,3106,230.2446256,600,3769,464,4858,892,446,Wednesday,45,62,10
2017,26-Oct-17,636,36,391,151,9994,8306,83.10986592,977,9373,529,1842,63,463,Thursday,41,19,10
